P,S,Q,PF
233.155,252.739,97.5506,0.92251
233.325,253.017,97.8624,0.922171
232.583,252.335,97.867,0.921724
233.375,253.157,98.1049,0.921859
233.774,253.685,98.5181,0.921513
234.187,254.683,100.098,0.919526
233.957,254.353,99.7964,0.919814
233.4,253.582,99.1381,0.920412
236.027,255.978,99.074,0.922062
236.108,255.823,98.4812,0.922934
235.964,255.407,97.7425,0.923875
236.058,255.711,98.3097,0.923143
235.462,254.997,97.8851,0.923388
234.518,254.03,97.6356,0.923189
234.502,254.267,98.2869,0.922268
233.412,253.052,97.7467,0.922385
233.236,253.112,98.3186,0.921474
233.016,252.708,97.7993,0.922077
233.284,252.873,97.5859,0.922537
233.783,253.456,97.9041,0.922383
233.056,252.586,97.3891,0.92268
232.268,251.652,96.851,0.922974
232.059,251.447,96.8206,0.922894
233.726,253.123,97.1777,0.923369
235.67,255.024,97.4521,0.924109
234.488,253.752,96.9829,0.924082
234.715,253.984,97.04,0.924133
234.327,253.497,96.7034,0.924378
233.137,252.427,96.7809,0.923582
233.737,253.181,97.3013,0.923202
233.359,252.745,97.0747,0.923299
232.368,252.025,97.5779,0.922006
232.086,251.643,97.2634,0.922284
231.755,251.104,96.6583,0.922944
232.436,251.933,97.1804,0.922608
232.637,251.941,96.7163,0.923381
232.378,251.637,96.5492,0.923464
231.74,250.943,96.2764,0.923475
232.28,251.598,96.6828,0.923219
232.068,251.547,97.0582,0.922564
232.145,251.459,96.6474,0.923189
232.215,251.598,96.8389,0.92296
232.132,251.394,96.5072,0.923379
232.203,251.516,96.6542,0.923214
232.229,251.55,96.68,0.923193
232.687,251.982,96.7053,0.923425
232.376,251.812,97.0084,0.922816
231.709,250.998,96.4925,0.923152
231.974,251.109,96.1441,0.923799
232.755,252.069,96.7655,0.923381
233.107,252.504,97.055,0.923179
233.129,252.652,97.3863,0.922726
233.233,252.679,97.2069,0.92304
234.33,253.711,97.255,0.923611
234.994,254.193,96.91,0.924474
234.907,254.098,96.873,0.924475
234.358,253.65,97.0285,0.923943
233.066,252.286,96.5844,0.923816
233.371,252.694,96.9151,0.92353
232.743,251.876,96.2945,0.924035
232.85,252.217,96.9262,0.92321
233.332,252.628,96.8354,0.923619
232.911,252.17,96.6542,0.923628
232.497,251.856,96.8335,0.923134
233.381,252.577,96.5844,0.923999
233.924,253.436,97.5159,0.92301
233.155,252.512,96.9578,0.923344
233.127,252.403,96.7414,0.923632
232.672,251.9,96.5276,0.923666
233.001,252.062,96.1554,0.924379
233.113,252.138,96.0826,0.924546
232.291,251.217,95.6598,0.924664
234.383,253.323,96.1111,0.925232
235.941,254.877,96.406,0.925705
236.389,255.205,96.1777,0.926269
235.649,254.433,95.9478,0.926171
235.418,254.661,97.1102,0.924438
234.269,253.442,96.6998,0.92435
234.246,253.586,97.1328,0.923733
234.33,253.75,97.3567,0.92347
233.06,252.508,97.1766,0.922981
232.898,252.402,97.2877,0.92273
232.552,251.843,96.6655,0.923403
49.7118,113.752,102.315,1.#QNAN
2.75128,5.82768,5.13734,1.#QNAN
2.6798,5.60872,4.92711,1.#QNAN
2.6745,4.69813,3.86258,1.#QNAN
2.54401,5.05719,4.37072,1.#QNAN
2.84073,5.52708,4.7412,1.#QNAN
2.70154,5.76311,5.09069,1.#QNAN
2.59477,5.32251,4.64718,1.#QNAN
2.65076,5.25714,4.53993,1.#QNAN
2.66722,5.23805,4.50812,1.#QNAN
2.76242,5.42359,4.66737,1.#QNAN
2.78704,5.20253,4.39303,1.#QNAN
2.7168,6.35347,5.74331,1.#QNAN
2.76341,5.29246,4.51372,1.#QNAN
2.67094,4.84994,4.04821,1.#QNAN
2.66016,5.51862,4.83516,1.#QNAN
2.61926,5.54846,4.8913,1.#QNAN
2.68034,5.00452,4.22623,1.#QNAN
2.69963,5.54996,4.84913,1.#QNAN
2.67597,4.94632,4.15996,1.#QNAN
2.12691,5.89945,5.5027,1.#QNAN
2.147,5.24157,4.78168,1.#QNAN
1.67159,5.49664,5.2363,1.#QNAN
1.9957,5.15201,4.74977,1.#QNAN
1.671,5.26926,4.99729,1.#QNAN
1.75947,4.51943,4.16288,1.#QNAN
1.85813,4.87489,4.50687,1.#QNAN
1.90915,5.83517,5.51401,1.#QNAN
1.79263,5.21335,4.89545,1.#QNAN
1.87936,4.71549,4.3248,1.#QNAN
1.55394,5.54409,5.32186,1.#QNAN
1.93648,4.75095,4.33838,1.#QNAN
1.72666,5.12442,4.82476,1.#QNAN
1.52466,5.14892,4.91801,1.#QNAN
1.90819,5.69642,5.36731,1.#QNAN
1.97702,5.22129,4.83252,1.#QNAN
1.75429,4.81596,4.48507,1.#QNAN
1.7552,4.38713,4.02072,1.#QNAN
1.76237,4.84845,4.5168,1.#QNAN
1.85722,5.30158,4.96563,1.#QNAN
1.71394,5.30398,5.01943,1.#QNAN
2.23339,5.07337,4.55533,1.#QNAN
1.91817,5.72077,5.38961,1.#QNAN
1.77171,6.38012,6.12919,1.#QNAN
1.83571,5.17124,4.83445,1.#QNAN
1.78509,4.9145,4.57883,1.#QNAN
1.82565,6.09356,5.81365,1.#QNAN
1.91396,5.52244,5.18016,1.#QNAN
1.70145,5.51135,5.24214,1.#QNAN
1.89249,6.56623,6.2876,1.#QNAN
1.92004,7.06534,6.79944,1.#QNAN
1.72887,5.66637,5.39618,1.#QNAN
1.8077,5.32015,5.00362,1.#QNAN
1.90098,5.0915,4.72331,1.#QNAN
2.01528,5.10734,4.69293,1.#QNAN
1.86324,4.65802,4.26913,1.#QNAN
1.89371,4.81701,4.42916,1.#QNAN
1.52624,4.96214,4.72159,1.#QNAN
1.90882,5.71313,5.38482,1.#QNAN
1.49839,4.99096,4.76072,1.#QNAN
1.88704,4.80735,4.4215,1.#QNAN
1.91817,6.11076,5.8019,1.#QNAN
2.06433,5.11587,4.68089,1.#QNAN
1.89176,5.34853,5.0028,1.#QNAN
