P,S,Q,PF
374.537,389.073,105.356,0.962639
376.35,391.137,106.531,0.962195
375.857,390.507,105.96,0.962484
375.335,390.113,106.358,0.962118
376.455,390.693,104.509,0.963559
376.659,390.884,104.489,0.963609
380.853,394.7,103.631,0.964917
379.948,394.001,104.289,0.964333
380.898,394.515,102.755,0.965485
381.267,395.192,103.982,0.964764
382.273,396.014,103.415,0.965301
382.698,396.775,104.753,0.96452
382.37,396.176,103.676,0.965151
384.929,399.034,105.156,0.964652
387.672,401.48,104.387,0.965607
386.869,400.806,104.776,0.965227
385.941,399.727,104.076,0.965509
385.766,400.024,105.846,0.964358
386.586,400.319,103.956,0.965694
388.001,402.035,105.299,0.965091
388.358,401.92,103.528,0.966256
388.757,402.628,104.771,0.96555
388.663,402.365,104.109,0.965946
388.629,402.678,105.437,0.965111
390.721,404.46,104.525,0.966029
392.177,406.128,105.534,0.965648
391.184,404.849,104.296,0.966247
391.97,405.825,105.134,0.965861
391.525,405.08,103.912,0.966538
395.572,409.517,105.958,0.965948
396.74,410.534,105.525,0.9664
396.575,410.915,107.607,0.965103
396.249,410.371,106.729,0.965587
396.896,411.208,107.543,0.965196
399.372,413.45,106.97,0.965951
399.359,413.418,106.895,0.965994
400.503,414.224,105.73,0.966875
401.461,415.423,106.792,0.966393
403.621,417.353,106.178,0.967097
402.76,416.447,105.888,0.967135
402.901,416.339,104.922,0.967724
403.875,417.392,105.359,0.967617
402.961,416.792,106.48,0.966816
404.785,418.459,106.101,0.967322
405.933,419.735,106.753,0.967117
406.429,419.713,104.759,0.96835
406.64,420.126,105.593,0.9679
409.424,422.987,106.255,0.967935
410.758,424.353,106.554,0.967962
411.116,424.645,106.334,0.96814
409.54,423.122,106.347,0.967899
411.771,425.306,106.444,0.968175
412.286,425.232,104.127,0.969556
411.58,424.588,104.293,0.969363
413.957,426.97,104.607,0.969524
415.891,429.013,105.296,0.969413
415.366,428.561,105.523,0.969212
415.578,429.007,106.496,0.968699
421.021,434.709,108.228,0.968512
423.731,436.619,105.3,0.970482
426.763,440.18,107.851,0.969519
423.581,437.185,108.214,0.968882
421.475,435.179,108.35,0.968509
420.263,434.134,108.866,0.968048
421.64,434.693,105.721,0.969974
425.189,438.406,106.835,0.969853
426.848,440.016,106.841,0.970074
