P,S,Q,PF
1961.94,2012.18,446.806,0.975035
1947.86,1991.78,415.99,0.977947
1963.49,2017.08,461.836,0.973435
1981.45,2050.02,525.75,0.966555
1985.41,2056.55,536.22,0.96541
1993.82,2071.96,563.636,0.962289
1979.76,2049.25,529.145,0.966088
1985.82,2060.44,549.493,0.963783
1979.28,2048.9,529.588,0.966018
1974.33,2039.01,509.494,0.968279
1915.47,1961.58,422.831,0.976491
1828.66,1828.45,0,-1
1830.7,1830.61,0,-1
1829.9,1829.7,0,-1
1842.42,1846.28,119.394,0.997907
2093.92,2277.78,896.558,0.919278
1953.54,2005.64,454.173,0.974023
1952.65,1998.09,423.677,0.977261
1971.25,2027.98,476.299,0.972028
1991.8,2062.56,535.616,0.965693
1989.12,2057.59,526.378,0.966724
1988.63,2056.74,524.885,0.966888
1988.14,2058.58,533.89,0.965784
1990.76,2062.78,540.275,0.965091
1996.6,2074.3,562.437,0.962539
1985.52,2057.6,539.847,0.964968
1927.2,1973.33,424.169,0.976625
1845.88,1845.68,0,-1
1847.14,1846.97,0,-1
1843.79,1843.6,0,-1
1856.95,1860.84,120.309,0.997908
2103.41,2277.49,873.292,0.923564
1990.04,2049.73,491.047,0.97088
1964.73,2010.18,425.054,0.977389
1974.98,2027.61,458.982,0.974042
1990.69,2054.39,507.586,0.968997
1994.34,2059.44,513.734,0.968387
2009.3,2086.04,560.623,0.96321
2006.42,2080.52,550.292,0.964386
2005.2,2077.23,542.296,0.965321
2000.12,2071.18,537.877,0.96569
2001.32,2073.45,542.15,0.965211
1928.42,1969.62,400.779,0.979079
1843.41,1843.17,0,-1
1844.78,1844.57,0,-1
1845.22,1845.03,0,-1
1856.32,1859.88,115.049,0.998085
2095.11,2275.07,886.833,0.920898
1977.79,2041.81,507.29,0.968644
1948.52,1994.05,423.688,0.977166
1973.14,2036.74,504.991,0.968775
1974.16,2041.15,518.644,0.967179
1989.98,2066.8,558.219,0.962835
1988.15,2062.17,547.553,0.964105
