P,S,Q,PF
85.307,90.8515,31.2524,1.#QNAN
85.2662,90.8431,31.3391,1.#QNAN
85.082,90.6315,31.227,1.#QNAN
85.1972,90.8148,31.4446,1.#QNAN
85.1449,90.777,31.4773,1.#QNAN
85.1579,90.7355,31.322,1.#QNAN
85.1109,90.6321,31.1499,1.#QNAN
85.2703,90.8159,31.2491,1.#QNAN
85.3544,90.9406,31.3816,1.#QNAN
85.2541,90.9013,31.5403,1.#QNAN
85.1141,90.7126,31.3746,1.#QNAN
85.2239,90.8561,31.4915,1.#QNAN
85.1878,90.7877,31.3918,1.#QNAN
85.2831,90.8991,31.4552,1.#QNAN
85.3315,90.9057,31.3432,1.#QNAN
85.1992,90.7592,31.2782,1.#QNAN
85.2402,90.8118,31.319,1.#QNAN
85.2766,90.9027,31.4833,1.#QNAN
85.2024,90.8417,31.508,1.#QNAN
85.3412,90.9578,31.4675,1.#QNAN
85.2538,90.9039,31.5485,1.#QNAN
85.4469,91.0831,31.5427,1.#QNAN
85.2791,90.8628,31.3613,1.#QNAN
85.2022,90.8067,31.4076,1.#QNAN
85.2981,90.8869,31.3794,1.#QNAN
85.3015,90.9171,31.4577,1.#QNAN
85.2625,90.8848,31.4698,1.#QNAN
85.0544,90.7173,31.5495,1.#QNAN
85.1634,90.7604,31.3791,1.#QNAN
85.2898,90.8858,31.3987,1.#QNAN
85.1629,90.7845,31.4499,1.#QNAN
85.1941,90.7584,31.2898,1.#QNAN
85.1909,90.761,31.3062,1.#QNAN
85.3372,90.9572,31.4765,1.#QNAN
85.1901,90.797,31.4125,1.#QNAN
85.3192,90.9158,31.4059,1.#QNAN
85.4804,91.0413,31.3309,1.#QNAN
85.312,90.9602,31.5534,1.#QNAN
85.2832,90.8474,31.3055,1.#QNAN
85.2668,90.9246,31.5732,1.#QNAN
85.2632,90.8409,31.341,1.#QNAN
85.3287,90.9923,31.6008,1.#QNAN
85.103,90.6685,31.2772,1.#QNAN
85.0467,90.6302,31.3193,1.#QNAN
85.2652,90.8881,31.4721,1.#QNAN
85.3731,91.0417,31.6231,1.#QNAN
85.23,90.903,31.6103,1.#QNAN
85.2218,90.8465,31.4698,1.#QNAN
85.3279,90.9356,31.4393,1.#QNAN
85.3022,90.9221,31.4701,1.#QNAN
85.2802,90.8991,31.4634,1.#QNAN
85.1654,90.7461,31.3325,1.#QNAN
85.2272,90.8759,31.5397,1.#QNAN
85.0984,90.6748,31.3079,1.#QNAN
85.3505,90.9851,31.5212,1.#QNAN
85.2886,90.8715,31.3605,1.#QNAN
85.4447,91.0017,31.3131,1.#QNAN
85.2666,90.9399,31.6175,1.#QNAN
85.3091,90.96,31.5607,1.#QNAN
85.3371,90.9339,31.4093,1.#QNAN
